,open_time,open,high,low,close,volume,close_time,quote_asset_vol,num_trades,taker_base_vol,taker_quote_vol,timestamp,MA_7,MA_14,MA_21,MA_30,MA_55,MA_100,MA_200,EMA_7,EMA_14,EMA_21,EMA_30,EMA_55,EMA_100,EMA_200,RSI,RSI_signal,RSI_bull_bear,Stoch_RSI_K,Stoch_RSI_D,MACD,MACD_SL,MA_Signal_7_14,MA_Signal_7_21,MA_Signal_7_30,MA_Signal_7_55,MA_Signal_7_100,MA_Signal_7_200,MA_Signal_14_21,MA_Signal_14_30,MA_Signal_14_55,MA_Signal_14_100,MA_Signal_14_200,MA_Signal_21_30,MA_Signal_21_55,MA_Signal_21_100,MA_Signal_21_200,MA_Signal_30_55,MA_Signal_30_100,MA_Signal_30_200,MA_Signal_55_100,MA_Signal_55_200,MA_Signal_100_200,MA_positions_7_14,MA_positions_7_21,MA_positions_7_30,MA_positions_7_55,MA_positions_7_100,MA_positions_7_200,MA_positions_14_21,MA_positions_14_30,MA_positions_14_55,MA_positions_14_100,MA_positions_14_200,MA_positions_21_30,MA_positions_21_55,MA_positions_21_100,MA_positions_21_200,MA_positions_30_55,MA_positions_30_100,MA_positions_30_200,MA_positions_55_100,MA_positions_55_200,MA_positions_100_200,EMA_Signal_7_14,EMA_Signal_7_21,EMA_Signal_7_30,EMA_Signal_7_55,EMA_Signal_7_100,EMA_Signal_7_200,EMA_Signal_14_21,EMA_Signal_14_30,EMA_Signal_14_55,EMA_Signal_14_100,EMA_Signal_14_200,EMA_Signal_21_30,EMA_Signal_21_55,EMA_Signal_21_100,EMA_Signal_21_200,EMA_Signal_30_55,EMA_Signal_30_100,EMA_Signal_30_200,EMA_Signal_55_100,EMA_Signal_55_200,EMA_Signal_100_200,EMA_positions_7_14,EMA_positions_7_21,EMA_positions_7_30,EMA_positions_7_55,EMA_positions_7_100,EMA_positions_7_200,EMA_positions_14_21,EMA_positions_14_30,EMA_positions_14_55,EMA_positions_14_100,EMA_positions_14_200,EMA_positions_21_30,EMA_positions_21_55,EMA_positions_21_100,EMA_positions_21_200,EMA_positions_30_55,EMA_positions_30_100,EMA_positions_30_200,EMA_positions_55_100,EMA_positions_55_200,EMA_positions_100_200,MACD_positions,MACD_crossover,Stoch_RSI_pos,Stoch_RSI_crossover,HA_open,HA_close,HA_is_green,HA_single_wick,HA_reversal,HA_engulfs,vol_scaled_Zscore,MA_7_slope,MA_14_slope,MA_21_slope,MA_30_slope,MA_55_slope,MA_100_slope,MA_200_slope,EMA_7_slope,EMA_14_slope,EMA_21_slope,EMA_30_slope,EMA_55_slope,EMA_100_slope,EMA_200_slope,MACD_slope,MACD_SL_slope,vol_scaled_Zscore_slope,MA_7_slope_change,MA_14_slope_change,MA_21_slope_change,MA_30_slope_change,MA_55_slope_change,MA_100_slope_change,MA_200_slope_change,EMA_7_slope_change,EMA_14_slope_change,EMA_21_slope_change,EMA_30_slope_change,EMA_55_slope_change,EMA_100_slope_change,EMA_200_slope_change,MACD_slope_change,MACD_SL_slope_change,vol_scaled_Zscore_slope_change
1021,1591228800000,9666.32,9881.63,9450.0,9789.06,57456.1,1591315199999,557234945.6467389,665881,28778.237371,279263924.70782906,2020-06-05 01:59:59.999,9678.167,9381.296,9419.306,9382.353,8592.536,7899.992,8084.4927,9644.48,9511.046,9392.126,9221.44,8811.225,8477.578,8317.672,56.98580877192674,0.0,1.0,58.42812106222215,63.995037281487264,245.84567,238.72844,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9752.916,9690.6875,0,0,0,0,0.16235484,88,88,-7,87,88,78,81,88,88,88,88,88,87,86,79,60,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1
1022,1591315200000,9788.14,9854.75,9581.0,9621.16,47788.05,1591401599999,465200788.20363384,566062,22329.107119,217444468.9505285,2020-06-06 01:59:59.999,9705.895,9413.522,9433.817,9398.294,8642.434,7908.351,8091.6626,9638.65,9525.729,9412.947,9247.2295,8840.15,8500.224,8330.643,52.55159930895197,0.0,1.0,60.40669486642588,61.72081613788212,233.74335,237.73143,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,9635.168,9691.768,1,0,1,0,0.15971348,87,88,86,86,88,83,82,-80,86,87,87,88,87,85,-85,-44,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1023,1591401600000,9621.17,9735.0,9531.05,9666.3,32752.951,1591487999999,315604867.2361491,435796,15832.693765,152610794.9455491,2020-06-07 01:59:59.999,9701.405,9448.318,9447.39,9387.624,8692.661,7916.782,8099.3257,9645.5625,9544.471,9435.9795,9274.266,8869.656,8523.314,8343.933,53.66992773532371,0.0,1.0,60.4078378467001,59.74755125844936,225.19862,235.22487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9711.92,9659.305,0,0,-1,0,0.15062793,-77,88,85,-84,88,83,82,81,86,87,87,88,87,85,-83,-68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1024,1591488000000,9666.85,9802.0,9372.46,9746.99,57952.848,1591574399999,556919603.7915448,637766,28426.595129,273242856.19134754,2020-06-08 01:59:59.999,9744.08,9521.65,9450.578,9385.856,8745.554,7927.3228,8107.571,9670.919,9571.474,9464.253,9304.765,8900.989,8547.546,8357.894,55.8177926209718,0.0,1.0,59.60065018713959,60.138394300088514,222.3745,232.65479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,9681.95,9624.427,0,0,0,1,0.14656779,88,89,72,-60,88,84,83,87,87,87,88,88,87,85,-70,-68,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
1025,1591574400000,9746.99,9800.0,9633.0,9782.01,40664.664,1591660799999,395459395.8213372,485139,19744.039124,192037951.04548973,2020-06-09 01:59:59.999,9684.257,9584.626,9452.867,9393.943,8798.522,7939.9067,8118.342,9698.692,9599.545,9493.14,9335.555,8932.454,8571.99,8372.063,56.82023735394314,0.0,1.0,62.29568438846801,60.768057474102555,220.42128,230.20808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9642.516,9701.5,1,0,1,0,0.14236902,-89,89,66,82,88,85,84,87,87,88,88,88,87,85,-62,-67,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1
1026,1591660800000,9782.0,9877.0,9570.0,9772.43,46024.0,1591747199999,447208895.8386983,551863,21901.19095,212965408.6778281,2020-06-10 01:59:59.999,9720.599,9651.145,9452.72,9428.933,8855.816,7952.3125,8130.863,9717.126,9622.597,9518.53,9363.74,8962.453,8595.762,8385.997,56.416198180794666,0.0,1.0,63.07569046994117,61.65734168184958,215.61482,227.28943,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9718.701,9727.921,1,0,0,1,0.13994637,88,89,-8,88,89,85,85,86,87,87,87,88,87,85,-78,-71,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1027,1591747200000,9772.44,9992.72,9704.18,9885.0,47130.76,1591833599999,462384305.3511993,560909,23128.161032,226982635.61915445,2020-06-11 01:59:59.999,9751.85,9699.782,9470.509,9473.048,8906.418,7962.01,8143.73,9759.095,9657.583,9551.846,9397.369,8995.401,8621.291,8400.913,60.24863661116724,0.0,1.0,62.22917267767241,62.53351584536052,218.3719,225.50592,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,9755.241,9822.9795,1,0,0,0,0.13964409,88,88,86,88,88,84,85,88,88,88,88,88,87,86,70,-60,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1
1028,1591833600000,9885.22,9964.0,9113.0,9280.4,94418.984,1591919999999,902075648.5453849,966502,40972.064749,391689549.6579659,2020-06-12 01:59:59.999,9679.185,9678.676,9480.593,9488.702,8947.379,7967.2134,8155.6157,9639.421,9607.292,9527.169,9389.823,9005.58,8634.343,8409.664,38.99760843944603,0.0,-1.0,45.164839407028175,56.82323418488058,169.81328,214.3674,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9808.496,9608.007,0,0,-1,0,0.14410925,-89,-87,84,86,88,79,85,-89,-88,-87,-82,84,85,83,-88,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,1591920000000,9278.88,9557.12,9232.51,9465.13,50119.066,1592006399999,472007894.3756753,553203,24344.81637,229325970.87113217,2020-06-13 01:59:59.999,9656.895,9681.395,9494.646,9493.894,8987.68,7974.356,8167.3936,9595.849,9588.338,9521.528,9394.682,9021.992,8650.794,8420.166,45.74434862829583,0.0,-1.0,34.00945974154387,47.13449060874814,144.56982,200.40788,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9687.625,9484.162,0,0,0,0,0.12932113,-87,69,85,79,88,82,85,-88,-86,-79,78,86,86,84,-87,-85,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0
1030,1592006400000,9464.96,9494.73,9351.0,9473.34,27759.785,1592092799999,261673162.2584724,392763,13531.007214,127577168.31734002,2020-06-14 01:59:59.999,9629.328,9665.367,9508.655,9483.272,9030.454,7978.5425,8178.9795,9565.222,9573.005,9517.147,9399.756,9038.112,8667.082,8430.6455,46.050325580128046,0.0,-1.0,23.14838508780584,34.10756141212595,123.7996,185.08623,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9521.102,9447.4,0,0,0,0,0.124674276,-87,-86,85,-84,88,76,85,-88,-86,-77,78,86,86,84,-87,-86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1031,1592092800000,9473.34,9480.99,9245.0,9342.1,30055.506,1592179199999,282131272.3800662,415568,14465.416151,135811554.06421557,2020-06-15 01:59:59.999,9571.487,9657.783,9538.263,9484.129,9076.187,7980.6445,8188.1475,9509.44,9542.217,9501.234,9396.036,9048.969,8680.448,8439.715,41.71148949129624,0.0,-1.0,24.771621571625886,27.309822133658525,95.6465,167.19827,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9397.387,9376.922,0,0,0,0,0.11778911,-89,-82,88,40,88,64,83,-88,-88,-86,-74,84,85,83,-87,-86,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,1592179200000,9342.1,9495.0,8910.45,9426.02,86107.92,1592265599999,793518842.5509845,839521,41630.747529,384031123.18172884,2020-06-16 01:59:59.999,9520.631,9602.444,9563.295,9485.62,9123.18,7986.038,8198.18,9488.586,9526.724,9494.396,9397.971,9062.435,8695.212,8449.528,45.50011847414303,0.0,-1.0,28.541327149507666,25.48711126964645,79.19371,149.59737,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9426.73,9285.494,0,0,0,1,0.12741804,-88,-88,87,56,88,79,84,-87,-86,-81,62,85,86,84,-86,-86,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0
1033,1592265600000,9426.05,9589.0,9373.09,9525.59,52052.445,1592351999999,494458269.1397911,543481,25692.839625,244097412.8828076,2020-06-17 01:59:59.999,9485.368,9602.983,9595.886,9480.472,9166.824,8000.961,8207.109,9497.837,9526.573,9497.232,9406.204,9078.977,8711.655,8460.235,49.95345887908552,0.0,-1.0,38.007172656317174,30.440040459150236,73.34378,134.34665,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9358.758,9447.195,1,1,1,0,0.13226758,-88,28,88,-79,88,86,83,83,-8,70,83,86,86,84,-80,-86,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0
1034,1592352000000,9526.97,9565.0,9236.61,9465.14,48046.41,1592438399999,453209812.2257806,536158,22842.831276,215532725.63392767,2020-06-18 01:59:59.999,9425.389,9588.619,9608.317,9471.513,9202.874,8016.3135,8216.726,9489.662,9518.382,9494.314,9410.007,9092.768,8726.576,8470.234,47.248892098702086,0.0,-1.0,49.06396563747063,38.537488481098485,63.102444,120.09781,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9425.997,9415.8125,0,0,-1,0,0.12977831,-89,-86,85,-83,88,86,84,-83,-83,-71,75,85,86,84,-84,-85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1035,1592438400000,9465.13,9489.0,9280.0,9386.32,37381.953,1592524799999,351649555.0725387,475074,17940.405253,168801558.37933227,2020-06-19 01:59:59.999,9440.52,9559.852,9599.29,9458.539,9237.08,8031.2314,8226.703,9463.827,9500.773,9484.497,9408.479,9103.252,8739.641,8479.351,43.69013382951081,0.0,-1.0,50.686671888140154,45.919270060642646,48.071903,105.69263,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9455.731,9409.394,0,0,0,0,0.12895344,86,-88,-83,-85,88,86,84,-87,-86,-84,-56,84,85,83,-86,-86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,1592524800000,9386.32,9438.3,9215.79,9310.23,45330.984,1592611199999,423086965.1927383,503484,22055.969046,205898368.34014913,2020-06-20 01:59:59.999,9418.392,9537.643,9593.727,9451.832,9269.29,8044.9883,8236.783,9425.428,9475.368,9468.654,9402.14,9110.644,8750.939,8487.617,40.30836533830214,0.0,-1.0,44.053716209306494,47.934784578305745,29.678167,90.48973,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,9454.449,9364.013,0,0,0,0,0.1287793,-87,-87,-79,-81,88,85,84,-88,-87,-86,-81,82,84,83,-86,-86,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,1592611200000,9310.23,9395.0,9170.95,9358.95,30329.064,1592697599999,282120360.5567526,382778,15125.081769,140741525.62068328,2020-06-21 01:59:59.999,9402.05,9515.689,9577.595,9461.509,9299.578,8090.578,8247.114,9408.809,9459.846,9458.682,9399.354,9119.512,8762.979,8496.287,43.53722221813354,0.0,-1.0,40.78313680621475,45.17450830122046,18.81538,76.15486,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9386.617,9317.715,0,0,0,0,0.124557406,-86,-87,-86,84,88,88,84,-86,-86,-84,-70,83,85,83,-84,-86,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0
1038,1592697600000,9358.95,9422.0,9281.54,9294.69,24316.926,1592783999999,227467940.6102112,321015,11779.797182,110215504.55537862,2020-06-22 01:59:59.999,9395.277,9483.382,9570.281,9465.665,9327.216,8127.739,8257.616,9380.279,9437.825,9443.773,9392.601,9125.769,8773.508,8504.231,40.22574606149192,0.0,-1.0,37.96098452446693,40.93261251332938,4.964095,61.91671,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9333.285,9342.508,1,0,1,0,0.10694231,-81,-88,-82,76,87,88,84,-87,-87,-86,-81,80,84,82,-85,-85,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1039,1592784000000,9294.69,9780.0,9277.09,9685.69,57895.47,1592870399999,550995799.0694704,588704,30738.200375,292712778.1434761,2020-06-23 01:59:59.999,9432.373,9476.502,9545.754,9482.55,9362.611,8172.875,8269.1,9456.632,9470.874,9465.766,9411.51,9145.766,8791.57,8515.987,61.033894734237386,0.0,1.0,49.52495419179652,42.75635850749273,25.246262,54.58262,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9333.897,9477.098,1,0,0,1,0.10889635,88,-81,-87,86,88,88,85,89,88,87,86,87,86,85,87,-82,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1040,1592870400000,9685.69,9720.0,9577.03,9624.89,41031.03,1592956799999,395487616.460878,474319,19112.606216,184247416.84941235,2020-06-24 01:59:59.999,9446.559,9465.964,9550.842,9512.701,9377.998,8215.511,8279.586,9498.696,9491.409,9480.231,9425.276,9162.877,8808.072,8527.021,57.44584690605316,0.0,1.0,57.71574972057899,48.4005628122808,35.998936,50.865883,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9422.11,9580.542,1,1,0,0,0.11223112,85,-84,78,88,86,88,84,88,87,86,85,86,86,84,84,-74,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1041,1592956800000,9624.33,9670.0,9208.0,9296.49,61571.562,1593043199999,579426702.7966821,572362,26903.544061,253131387.59992126,2020-06-25 01:59:59.999,9422.466,9423.927,9533.234,9525.906,9390.298,8258.187,8288.628,9448.145,9465.42,9463.528,9416.968,9167.649,8817.744,8534.678,42.04245597203334,0.0,-1.0,58.09529907594913,55.1120009961082,17.816046,44.255917,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9546.609,9470.514,0,0,-1,0,0.12015041,-87,-88,-86,85,85,88,83,-88,-87,-86,-83,78,84,82,-86,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,1593043200000,9298.33,9340.0,9009.69,9249.49,55831.62,1593129599999,514396747.4047828,536205,26546.395563,244659133.8850236,2020-06-26 01:59:59.999,9402.919,9421.72,9507.541,9539.517,9397.98,8297.555,8297.324,9398.481,9436.629,9444.07,9406.163,9170.572,8826.293,8541.79,40.2597796895843,0.0,-1.0,47.21507207861574,54.3420402917146,-0.38212633,35.32831,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,9556.367,9292.739,0,0,0,0,0.112542644,-87,-65,-87,85,82,88,83,-88,-88,-87,-84,71,83,81,-86,-83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,1593129600000,9249.49,9298.0,9045.45,9162.21,50292.297,1593215999999,461347064.82950306,510947,23307.903475,213866832.83863124,2020-06-27 01:59:59.999,9381.773,9400.082,9485.687,9538.121,9401.438,8335.246,8306.442,9339.413,9400.04,9418.446,9390.424,9170.273,8832.945,8547.964,36.90661580950883,0.0,-1.0,34.861674103098856,46.72401508588789,-21.598127,23.94302,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9362.654,9225.25,0,0,0,0,0.112100355,-87,-87,-87,-54,73,88,83,-89,-88,-87,-86,-16,81,80,-87,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,1593216000000,9162.21,9196.24,8833.0,9012.0,46290.93,1593302399999,419606802.2372014,499415,21056.87686,191013780.26087573,2020-06-28 01:59:59.999,9332.209,9367.129,9454.529,9519.324,9403.581,8363.743,8315.382,9257.56,9348.302,9381.497,9366.01,9164.621,8836.49,8552.581,31.668848512855774,0.0,-1.0,28.948325649325046,37.008357277013204,-49.95678,9.16306,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9234.401,9081.354,0,0,0,0,0.11165924,-88,-88,-88,-86,64,87,83,-89,-88,-88,-87,-79,74,77,-87,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,1593302400000,9012.0,9191.0,8948.06,9116.35,30688.176,1593388799999,278721674.9221112,374404,14982.804528,136093615.8190654,2020-06-29 01:59:59.999,9306.731,9351.004,9424.499,9508.967,9408.024,8392.822,8324.914,9222.258,9317.374,9357.393,9349.902,9162.896,8842.032,8558.19,38.64811653695511,0.0,-1.0,25.92514755122264,29.91171576788217,-63.281605,-5.3258724,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9133.811,9089.625,0,0,0,0,0.109977245,-87,-86,-88,-84,77,88,84,-88,-88,-87,-86,-59,79,79,-85,-86,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0
1046,1593388800000,9116.16,9238.0,9024.67,9192.56,42120.293,1593475199999,384206326.4706804,434299,20449.097796,186542867.41056207,2020-06-30 01:59:59.999,9236.284,9334.328,9396.43,9492.129,9411.128,8422.878,8334.886,9214.833,9300.732,9342.407,9339.751,9163.956,8848.974,8564.503,43.510278167383234,0.0,-1.0,28.930277356124606,27.934583518890758,-66.92069,-17.644836,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9086.367,9119.723,1,0,1,0,0.10917047,-89,-86,-87,-86,72,88,84,-82,-86,-86,-84,46,81,80,-74,-85,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
